date,time,tempC,tempF,windspeedMiles,windspeedKmph,winddirdegree,winddir16point,weatherCode,weatherIconUrl,weatherDesc,precipMM,precipInches,humidity,visibilityKm,visibilityMiles,pressureMB,pressureInches,cloudcover,HeatIndexC,HeatIndexF,DewPointC,DewPointF,WindChillC,WindChillF,WindGustMiles,WindGustKmph,FeelsLikeC,FeelsLikeF
2014-04-16,0,8,46,7,11,204,SSW,389,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0040_thunderstorms_night.png,Moderate or heavy rain with thunder,1.5,0.1,95.0,6.0,3.0,1014.0,30.0,100.0,8.0,46.0,7.0,44.0,6.0,42.0,11.0,17.0,6.0,42.0
2014-04-16,1200,10,51,8,13,268,W,296,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Light rain,1.1,0.0,76.0,9.0,5.0,1016.0,30.0,100.0,10.0,51.0,6.0,43.0,8.0,47.0,10.0,16.0,8.0,47.0
2014-04-17,0,3,37,5,8,300,WNW,143,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,0.0,0.0,96.0,2.0,1.0,1023.0,30.0,25.0,3.0,37.0,2.0,35.0,-1.0,31.0,8.0,13.0,-1.0,31.0
2014-04-17,1200,11,52,5,8,287,WNW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,41.0,10.0,6.0,1024.0,30.0,18.0,11.0,52.0,-2.0,29.0,10.0,50.0,6.0,9.0,10.0,50.0
2014-04-18,0,6,43,4,6,218,SW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,74.0,10.0,6.0,1023.0,30.0,1.0,6.0,43.0,2.0,36.0,5.0,40.0,5.0,9.0,5.0,40.0
2014-04-18,1200,14,58,5,8,183,S,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,35.0,10.0,6.0,1023.0,30.0,24.0,15.0,59.0,0.0,31.0,15.0,59.0,6.0,9.0,15.0,59.0
2014-04-19,0,6,43,3,5,197,SSW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,66.0,10.0,6.0,1026.0,30.0,10.0,6.0,43.0,0.0,33.0,5.0,42.0,7.0,11.0,5.0,42.0
2014-04-19,1200,18,65,3,5,84,E,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,30.0,10.0,6.0,1027.0,30.0,8.0,18.0,65.0,1.0,33.0,18.0,65.0,4.0,6.0,18.0,65.0
2014-04-20,0,9,49,3,4,166,SSE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,52.0,10.0,6.0,1026.0,30.0,3.0,9.0,49.0,0.0,32.0,9.0,48.0,6.0,9.0,9.0,48.0
2014-04-20,1200,22,72,2,4,120,ESE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,23.0,10.0,6.0,1023.0,30.0,0.0,23.0,73.0,1.0,33.0,22.0,72.0,3.0,4.0,23.0,73.0
2014-04-21,0,13,55,4,7,103,ESE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,53.0,10.0,6.0,1022.0,30.0,1.0,13.0,55.0,3.0,38.0,12.0,54.0,7.0,11.0,12.0,54.0
2014-04-21,1200,21,70,9,14,122,ESE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,29.0,10.0,6.0,1022.0,30.0,5.0,23.0,73.0,3.0,37.0,21.0,70.0,10.0,17.0,21.0,70.0
2014-04-22,0,12,53,7,12,137,SE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,65.0,10.0,6.0,1021.0,30.0,23.0,12.0,53.0,5.0,41.0,10.0,50.0,15.0,24.0,10.0,50.0
2014-04-22,1200,21,69,11,18,202,SSW,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,39.0,10.0,6.0,1019.0,30.0,96.0,21.0,69.0,6.0,43.0,21.0,69.0,14.0,23.0,21.0,69.0
2014-04-23,0,11,51,5,8,220,SW,119,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.1,0.0,83.0,10.0,6.0,1015.0,30.0,63.0,11.0,51.0,8.0,46.0,9.0,49.0,10.0,15.0,9.0,49.0
2014-04-23,1200,16,61,14,23,359,N,176,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain possible,0.8,0.0,47.0,9.0,5.0,1014.0,30.0,18.0,16.0,61.0,5.0,41.0,16.0,61.0,16.0,26.0,16.0,61.0
2014-04-24,0,3,37,7,12,348,NNW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,52.0,10.0,6.0,1025.0,30.0,0.0,3.0,37.0,-6.0,21.0,-1.0,30.0,9.0,15.0,-1.0,30.0
2014-04-24,1200,8,46,13,20,354,N,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,31.0,10.0,6.0,1028.0,30.0,7.0,8.0,46.0,-8.0,17.0,4.0,40.0,14.0,23.0,4.0,40.0
2014-04-25,0,1,34,6,9,277,W,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,53.0,10.0,6.0,1026.0,30.0,27.0,1.0,34.0,-7.0,19.0,-3.0,27.0,11.0,18.0,-3.0,27.0
2014-04-25,1200,14,56,15,24,302,WNW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,28.0,10.0,6.0,1017.0,30.0,10.0,14.0,56.0,-4.0,24.0,11.0,53.0,18.0,29.0,11.0,53.0
2014-04-26,0,4,39,5,8,6,N,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,72.0,10.0,6.0,1019.0,30.0,8.0,4.0,39.0,-1.0,31.0,1.0,34.0,8.0,12.0,1.0,34.0
2014-04-26,1200,11,53,3,4,3,N,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,29.0,10.0,6.0,1022.0,30.0,9.0,11.0,53.0,-6.0,21.0,11.0,52.0,3.0,5.0,11.0,52.0
2014-04-27,0,3,38,5,8,212,SSW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,48.0,10.0,6.0,1021.0,30.0,29.0,3.0,38.0,-7.0,20.0,1.0,34.0,10.0,16.0,1.0,34.0
2014-04-27,1200,18,65,6,10,227,SW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,29.0,10.0,6.0,1016.0,30.0,12.0,18.0,65.0,0.0,32.0,18.0,65.0,7.0,12.0,18.0,65.0
2014-04-28,0,10,50,5,8,225,SW,200,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0032_thundery_showers_night.png,Thundery outbreaks possible,0.0,0.0,63.0,9.0,5.0,1014.0,30.0,47.0,10.0,50.0,3.0,38.0,9.0,47.0,10.0,17.0,9.0,47.0
2014-04-28,1200,17,63,8,13,280,W,263,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy light drizzle,0.2,0.0,42.0,5.0,3.0,1012.0,30.0,62.0,17.0,63.0,4.0,40.0,17.0,63.0,11.0,18.0,17.0,63.0
2014-04-29,0,8,47,3,5,272,W,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,72.0,10.0,6.0,1012.0,30.0,8.0,8.0,47.0,4.0,39.0,7.0,45.0,7.0,11.0,7.0,45.0
2014-04-29,1200,22,72,3,5,210,SSW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,30.0,10.0,6.0,1009.0,30.0,9.0,23.0,74.0,4.0,39.0,22.0,72.0,3.0,5.0,23.0,74.0
2014-04-30,0,13,56,5,8,212,SSW,119,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,56.0,10.0,6.0,1006.0,30.0,63.0,13.0,56.0,5.0,40.0,13.0,55.0,11.0,17.0,13.0,55.0
2014-04-30,1200,21,69,4,6,262,W,200,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0016_thundery_showers.png,Thundery outbreaks possible,0.0,0.0,34.0,9.0,5.0,1002.0,30.0,57.0,21.0,69.0,4.0,40.0,21.0,69.0,5.0,7.0,21.0,69.0
2014-05-01,0,10,50,6,9,60,ENE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,75.0,10.0,6.0,1004.0,30.0,6.0,10.0,50.0,6.0,42.0,9.0,47.0,11.0,17.0,9.0,47.0
2014-05-01,1200,21,70,5,8,258,WSW,200,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0016_thundery_showers.png,Thundery outbreaks possible,0.0,0.0,32.0,9.0,5.0,1004.0,30.0,61.0,21.0,70.0,4.0,39.0,21.0,70.0,6.0,9.0,21.0,70.0
2014-05-01,0,10,50,6,9,60,ENE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,75.0,10.0,6.0,1004.0,30.0,6.0,10.0,50.0,6.0,42.0,9.0,47.0,11.0,17.0,9.0,47.0
2014-05-01,1200,21,70,5,8,258,WSW,200,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0016_thundery_showers.png,Thundery outbreaks possible,0.0,0.0,32.0,9.0,5.0,1004.0,30.0,61.0,21.0,70.0,4.0,39.0,21.0,70.0,6.0,9.0,21.0,70.0
2014-05-02,0,14,57,8,13,222,SW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,60.0,10.0,6.0,1003.0,30.0,58.0,14.0,57.0,6.0,43.0,13.0,55.0,15.0,24.0,13.0,55.0
2014-05-02,1200,15,60,12,20,311,NW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,41.0,10.0,6.0,1007.0,30.0,44.0,15.0,60.0,2.0,36.0,15.0,60.0,14.0,23.0,15.0,60.0
2014-05-03,0,4,39,6,10,344,NNW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,70.0,10.0,6.0,1015.0,30.0,4.0,4.0,39.0,-1.0,30.0,1.0,35.0,9.0,15.0,1.0,35.0
2014-05-03,1200,11,52,7,12,326,NNW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,30.0,10.0,6.0,1017.0,30.0,16.0,11.0,52.0,-6.0,21.0,10.0,49.0,9.0,14.0,10.0,49.0
2014-05-04,0,3,38,5,9,190,S,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,48.0,10.0,6.0,1020.0,30.0,55.0,3.0,38.0,-7.0,20.0,0.0,33.0,11.0,17.0,0.0,33.0
2014-05-04,1200,10,51,10,15,176,S,119,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,42.0,10.0,6.0,1017.0,30.0,83.0,10.0,51.0,-2.0,28.0,8.0,47.0,11.0,18.0,8.0,47.0
2014-05-05,0,5,40,9,14,89,E,308,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0034_cloudy_with_heavy_rain_night.png,Heavy rain,7.8,0.3,96.0,5.0,3.0,1007.0,30.0,100.0,5.0,40.0,4.0,39.0,1.0,35.0,13.0,21.0,1.0,35.0
2014-05-05,1200,6,43,9,15,331,NNW,302,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0018_cloudy_with_heavy_rain.png,Moderate rain,6.7,0.3,90.0,7.0,4.0,1001.0,30.0,100.0,6.0,43.0,5.0,40.0,3.0,38.0,12.0,19.0,3.0,38.0
2014-05-06,0,2,36,6,10,244,WSW,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,98.0,10.0,6.0,1004.0,30.0,89.0,2.0,36.0,2.0,35.0,-2.0,29.0,10.0,16.0,-2.0,29.0
2014-05-06,1200,8,46,11,17,266,W,353,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Light rain shower,0.9,0.0,64.0,10.0,6.0,1009.0,30.0,100.0,8.0,46.0,1.0,34.0,4.0,39.0,12.0,19.0,4.0,39.0
2014-05-07,0,0,32,6,9,263,W,143,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,0.0,0.0,94.0,2.0,1.0,1016.0,30.0,52.0,0.0,32.0,-1.0,30.0,-4.0,25.0,10.0,16.0,-4.0,25.0
2014-05-07,1200,11,51,11,18,280,W,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,28.0,10.0,6.0,1022.0,30.0,7.0,11.0,51.0,-7.0,19.0,8.0,47.0,13.0,21.0,8.0,47.0
2014-05-08,0,6,42,6,10,165,SSE,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.2,0.0,71.0,10.0,6.0,1023.0,30.0,100.0,6.0,42.0,1.0,33.0,3.0,37.0,11.0,18.0,3.0,37.0
2014-05-08,1200,19,67,15,23,202,SSW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,38.0,10.0,6.0,1021.0,30.0,7.0,19.0,67.0,5.0,40.0,19.0,67.0,18.0,29.0,19.0,67.0
2014-05-09,0,8,47,8,13,206,SSW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,72.0,10.0,6.0,1022.0,30.0,7.0,8.0,47.0,3.0,38.0,6.0,42.0,17.0,27.0,6.0,42.0
2014-05-09,1200,21,69,12,19,187,S,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,32.0,10.0,6.0,1020.0,30.0,9.0,21.0,69.0,3.0,38.0,21.0,69.0,14.0,22.0,21.0,69.0
2014-05-10,0,10,50,6,10,179,S,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,80.0,10.0,6.0,1020.0,30.0,6.0,10.0,50.0,6.0,44.0,8.0,47.0,11.0,18.0,8.0,47.0
2014-05-10,1200,19,67,10,16,147,SSE,119,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,43.0,10.0,6.0,1014.0,30.0,81.0,19.0,67.0,6.0,43.0,19.0,67.0,12.0,20.0,19.0,67.0
2014-05-11,0,9,48,4,7,182,S,119,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,93.0,10.0,6.0,1008.0,30.0,84.0,9.0,48.0,8.0,46.0,8.0,46.0,7.0,11.0,8.0,46.0
2014-05-11,1200,17,63,9,14,221,SW,119,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,56.0,10.0,6.0,1007.0,30.0,71.0,17.0,63.0,8.0,47.0,17.0,63.0,10.0,16.0,17.0,63.0
2014-05-12,0,9,49,6,10,212,SSW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,85.0,10.0,6.0,1015.0,30.0,5.0,9.0,49.0,7.0,44.0,8.0,46.0,12.0,19.0,8.0,46.0
2014-05-12,1200,22,72,11,17,160,SSE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,39.0,10.0,6.0,1014.0,30.0,9.0,24.0,75.0,7.0,45.0,22.0,72.0,12.0,20.0,24.0,75.0
2014-05-13,0,13,55,6,10,148,SSE,176,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.3,0.0,94.0,9.0,5.0,1009.0,30.0,44.0,13.0,55.0,12.0,54.0,12.0,54.0,14.0,22.0,12.0,54.0
2014-05-13,1200,21,69,14,22,218,SW,356,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0010_heavy_rain_showers.png,Moderate or heavy rain shower,4.0,0.2,58.0,7.0,4.0,1005.0,30.0,34.0,21.0,69.0,12.0,54.0,21.0,69.0,16.0,26.0,21.0,69.0
2014-05-14,0,9,48,5,9,231,SW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,80.0,10.0,6.0,1015.0,30.0,6.0,9.0,48.0,6.0,42.0,8.0,46.0,10.0,16.0,8.0,46.0
2014-05-14,1200,21,70,8,12,256,WSW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,36.0,10.0,6.0,1017.0,30.0,15.0,21.0,70.0,5.0,41.0,21.0,70.0,9.0,14.0,21.0,70.0
2014-05-15,0,10,50,5,9,16,NNE,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,71.0,10.0,6.0,1022.0,30.0,45.0,10.0,50.0,5.0,41.0,9.0,48.0,11.0,18.0,9.0,48.0
2014-05-15,1200,20,68,5,8,18,NNE,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,43.0,10.0,6.0,1024.0,30.0,44.0,20.0,68.0,7.0,45.0,20.0,68.0,6.0,9.0,20.0,68.0
2014-05-16,0,9,49,6,10,38,NE,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,79.0,10.0,6.0,1027.0,30.0,33.0,9.0,49.0,6.0,43.0,7.0,45.0,10.0,17.0,7.0,45.0
2014-05-16,1200,19,67,8,12,50,NE,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,41.0,10.0,6.0,1027.0,30.0,45.0,19.0,67.0,6.0,42.0,19.0,67.0,9.0,14.0,19.0,67.0
2014-05-17,0,11,52,8,12,59,ENE,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.1,0.0,71.0,10.0,6.0,1024.0,30.0,30.0,11.0,52.0,6.0,43.0,10.0,49.0,14.0,22.0,10.0,49.0
2014-05-17,1200,24,75,10,16,70,ENE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,42.0,10.0,6.0,1022.0,30.0,25.0,25.0,77.0,10.0,50.0,24.0,75.0,11.0,18.0,25.0,77.0
2014-05-18,0,11,52,8,13,85,E,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,88.0,10.0,6.0,1023.0,30.0,4.0,11.0,52.0,9.0,49.0,10.0,49.0,12.0,20.0,10.0,49.0
2014-05-18,1200,27,80,8,13,85,E,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,47.0,10.0,6.0,1022.0,30.0,4.0,27.0,81.0,14.0,58.0,27.0,80.0,9.0,15.0,27.0,81.0
2014-05-19,0,16,60,6,10,112,ESE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,93.0,10.0,6.0,1024.0,30.0,7.0,16.0,60.0,15.0,58.0,16.0,60.0,13.0,20.0,16.0,60.0
2014-05-19,1200,29,84,7,11,124,SE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,36.0,10.0,6.0,1025.0,30.0,8.0,28.0,83.0,12.0,54.0,29.0,84.0,8.0,12.0,28.0,83.0
2014-05-20,0,17,63,4,7,167,SSE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,74.0,10.0,6.0,1026.0,30.0,5.0,17.0,63.0,12.0,54.0,17.0,63.0,9.0,15.0,17.0,63.0
2014-05-20,1200,30,86,6,10,151,SSE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,32.0,10.0,6.0,1024.0,30.0,9.0,29.0,84.0,11.0,52.0,30.0,86.0,7.0,11.0,29.0,84.0
2014-05-21,0,15,60,6,9,210,SSW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,73.0,10.0,6.0,1025.0,30.0,6.0,15.0,60.0,10.0,51.0,15.0,60.0,9.0,14.0,15.0,60.0
2014-05-21,1200,30,85,9,14,191,SSW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,24.0,10.0,6.0,1023.0,30.0,1.0,28.0,82.0,7.0,44.0,30.0,85.0,10.0,16.0,28.0,82.0
2014-05-22,0,16,60,5,8,243,WSW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,65.0,10.0,6.0,1024.0,30.0,8.0,16.0,60.0,9.0,48.0,16.0,60.0,11.0,17.0,16.0,60.0
2014-05-22,1200,28,83,8,13,251,WSW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.1,0.0,35.0,10.0,6.0,1022.0,30.0,18.0,28.0,82.0,11.0,52.0,28.0,83.0,9.0,15.0,28.0,82.0
2014-05-23,0,15,60,5,8,334,NNW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,68.0,10.0,6.0,1022.0,30.0,10.0,15.0,60.0,9.0,49.0,15.0,60.0,10.0,17.0,15.0,60.0
2014-05-23,1200,27,81,4,6,14,NNE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,34.0,10.0,6.0,1023.0,30.0,7.0,27.0,80.0,10.0,50.0,27.0,81.0,5.0,7.0,27.0,80.0
2014-05-24,0,15,59,4,6,122,ESE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,87.0,10.0,6.0,1024.0,30.0,6.0,15.0,59.0,13.0,55.0,15.0,59.0,8.0,13.0,15.0,59.0
2014-05-24,1200,29,83,2,4,136,SE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,35.0,10.0,6.0,1022.0,30.0,22.0,28.0,82.0,11.0,53.0,29.0,83.0,3.0,5.0,28.0,82.0
2014-05-25,0,18,64,4,7,257,WSW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,68.0,10.0,6.0,1021.0,30.0,13.0,18.0,64.0,12.0,53.0,18.0,64.0,9.0,15.0,18.0,64.0
2014-05-25,1200,29,84,5,8,289,WNW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,32.0,10.0,6.0,1018.0,30.0,24.0,28.0,83.0,11.0,51.0,29.0,84.0,7.0,10.0,28.0,83.0
2014-05-26,0,17,62,5,8,319,NW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.3,0.0,77.0,10.0,6.0,1017.0,30.0,11.0,17.0,62.0,12.0,54.0,17.0,62.0,10.0,17.0,17.0,62.0
2014-05-26,1200,30,85,6,9,306,NW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,33.0,10.0,6.0,1014.0,30.0,14.0,29.0,84.0,12.0,53.0,30.0,85.0,7.0,11.0,29.0,84.0
2014-05-27,0,15,59,3,5,301,WNW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,84.0,10.0,6.0,1011.0,30.0,26.0,15.0,59.0,12.0,54.0,15.0,59.0,6.0,10.0,15.0,59.0
2014-05-27,1200,27,80,7,12,13,NNE,386,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0016_thundery_showers.png,Patchy light rain with thunder,1.1,0.0,44.0,10.0,6.0,1008.0,30.0,26.0,27.0,80.0,13.0,56.0,27.0,80.0,9.0,14.0,27.0,80.0
2014-05-28,0,13,55,7,11,50,NE,248,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0007_fog.png,Fog,0.0,0.0,98.0,0.0,0.0,1011.0,30.0,100.0,13.0,55.0,12.0,54.0,11.0,53.0,11.0,18.0,11.0,53.0
2014-05-28,1200,23,73,7,11,95,E,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,47.0,10.0,6.0,1010.0,30.0,35.0,25.0,76.0,11.0,52.0,23.0,73.0,8.0,12.0,25.0,76.0
2014-05-29,0,13,55,10,15,115,ESE,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.1,0.0,61.0,10.0,6.0,1011.0,30.0,37.0,13.0,55.0,6.0,42.0,11.0,51.0,17.0,27.0,11.0,51.0
2014-05-29,1200,22,72,11,17,121,ESE,176,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain possible,0.7,0.0,46.0,9.0,5.0,1011.0,30.0,36.0,24.0,76.0,10.0,50.0,22.0,72.0,12.0,20.0,24.0,76.0
2014-05-30,0,12,54,9,15,118,ESE,263,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy light drizzle,0.4,0.0,72.0,5.0,3.0,1013.0,30.0,43.0,12.0,54.0,7.0,45.0,11.0,51.0,19.0,30.0,11.0,51.0
